opcode_id	mnemonic	hex	disasm	instr_class	ref_rank	ref_status	ref_src	ref_dst	trc_src	trc_dst	verdict	signature	tierB_ref_only	llvm_src	llvm_dst	mra_vs_llvm	notes
bdep_z_zz_	bdep	64b44245	bdep z4.h, z3.h, z2.h	sve2	1:MRA	ok	VEC2,VEC3	VEC4	VEC2,VEC3	VEC4	agree	-	-	VEC2,VEC3	VEC4	same	-
bext_z_zz_	bext	64b04245	bext z4.h, z3.h, z2.h	sve2	1:MRA	ok	VEC2,VEC3	VEC4	VEC2,VEC3	VEC4	agree	-	-	VEC2,VEC3	VEC4	same	-
bfadd_z_p_zz_	bfadd	43840065	bfadd z3.h, p1/m, z3.h, z2.h	sve2	1:MRA	ok	FCSR,PRED1,PSTATE.SM,VEC2,VEC3	FCSR,VEC3	PRED1,VEC2,VEC3	VEC3	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	PRED1,VEC2,VEC3	VEC3	DST+ref:FCSR SRC+ref:FCSR	unbounded-loop
bfadd_z_zz_	bfadd	43000165	bfadd z3.h, z2.h, z1.h	sve2	1:MRA	ok	FCSR,PSTATE.SM,VEC1,VEC2	FCSR,VEC3	VEC1,VEC2	VEC3	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	VEC1,VEC2	VEC3	DST+ref:FCSR SRC+ref:FCSR	-
bfadd_za_zw_2x2_16	bfadd	833ce4c1	bfadd za.h[w9, 3, vgx2], { z4.h, z5.h }	mortlach2	1:MRA	ok	FCSR,GPR9,MATRIX,VEC4,VEC5	MATRIX	GPR9,MATRIX,VEC4,VEC5	MATRIX	disagree	SRC+ref:FCSR	-	GPR9,MATRIX,VEC4,VEC5	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfadd_za_zw_4x4_16	bfadd	033de5c1	bfadd za.h[w9, 3, vgx4], { z8.h - z11.h }	mortlach2	1:MRA	ok	FCSR,GPR9,MATRIX,VEC10,VEC11,VEC8,VEC9	MATRIX	GPR9,MATRIX,VEC10,VEC11,VEC8,VEC9	MATRIX	disagree	SRC+ref:FCSR	-	GPR9,MATRIX,VEC10,VEC11,VEC8,VEC9	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfclamp_mz_zz_2	bfclamp	46c021c1	bfclamp { z6.h, z7.h }, z2.h, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC2,VEC6,VEC7	VEC6,VEC7	VEC1,VEC2,VEC6,VEC7	VEC6,VEC7	disagree	SRC+ref:FCSR	-	VEC1,VEC2,VEC6,VEC7	VEC6,VEC7	SRC+ref:FCSR	-
bfclamp_mz_zz_4	bfclamp	4cc821c1	bfclamp { z12.h - z15.h }, z2.h, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC12,VEC13,VEC14,VEC15,VEC2	VEC12,VEC13,VEC14,VEC15	VEC1,VEC12,VEC13,VEC14,VEC15,VEC2	VEC12,VEC13,VEC14,VEC15	disagree	SRC+ref:FCSR	-	VEC1,VEC12,VEC13,VEC14,VEC15,VEC2	VEC12,VEC13,VEC14,VEC15	SRC+ref:FCSR	-
bfclamp_z_zz_	bfclamp	43242164	bfclamp z3.h, z2.h, z1.h	sve2	1:MRA	ok	FCSR,VEC1,VEC2,VEC3	VEC3	VEC1,VEC2,VEC3	VEC3	disagree	SRC+ref:FCSR	-	VEC1,VEC2,VEC3	VEC3	SRC+ref:FCSR	-
bfcvt_z_mz2_	bfcvt	42e060c1	bfcvt z2.h, { z2.s, z3.s }	mortlach2	1:MRA	ok	FCSR,PSTATE.SM,VEC2,VEC3	FCSR,VEC2	VEC2,VEC3	VEC2	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	VEC2,VEC3	VEC2	DST+ref:FCSR SRC+ref:FCSR	-
bfcvt_z_p_z_s2bf	bfcvt	43a48a65	bfcvt z3.h, p1/m, z2.s	sve	1:MRA	ok	FCSR,PRED1,PSTATE.SM,VEC2,VEC3	FCSR,VEC3	PRED1,VEC2,VEC3	VEC3	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	PRED1,VEC2,VEC3	VEC3	DST+ref:FCSR SRC+ref:FCSR	unbounded-loop
bfcvtn_z_mz2_	bfcvtn	62e060c1	bfcvtn z2.h, { z2.s, z3.s }	mortlach2	1:MRA	ok	FCSR,PSTATE.SM,VEC2,VEC3	FCSR,VEC2	VEC2,VEC3	VEC2	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	VEC2,VEC3	VEC2	DST+ref:FCSR SRC+ref:FCSR	-
bfcvtnt_z_p_z_s2bf	bfcvtnt	43a48a64	bfcvtnt z3.h, p1/m, z2.s	sve	1:MRA	ok	FCSR,PRED1,PSTATE.SM,VEC2,VEC3	FCSR,VEC3	PRED1,VEC2,VEC3	VEC3	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	PRED1,VEC2,VEC3	VEC3	DST+ref:FCSR SRC+ref:FCSR	unbounded-loop
bfdot_z_zzz_	bfdot	43806164	bfdot z3.s, z2.h, z1.h	sve	1:MRA	ok	FCSR,VEC1,VEC2,VEC3	VEC3	VEC1,VEC2,VEC3	VEC3	disagree	SRC+ref:FCSR	-	VEC1,VEC2,VEC3	VEC3	SRC+ref:FCSR	-
bfdot_z_zzzi_	bfdot	64406a64	bfdot z4.s, z3.h, z2.h[1]	sve	1:MRA	ok	FCSR,VEC2,VEC3,VEC4	VEC4	VEC2,VEC3,VEC4	VEC4	disagree	SRC+ref:FCSR	-	VEC2,VEC3,VEC4	VEC4	SRC+ref:FCSR	-
bfdot_za_zzi_2xi	bfdot	1d5d51c1	bfdot za.s[w10, 5, vgx2], { z8.h, z9.h }, z1.h[3]	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfdot_za_zzi_4xi	bfdot	1dde51c1	bfdot za.s[w10, 5, vgx4], { z16.h - z19.h }, z1.h[3]	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC16,VEC17,VEC18,VEC19	MATRIX	GPR10,MATRIX,VEC1,VEC16,VEC17,VEC18,VEC19	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC16,VEC17,VEC18,VEC19	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfdot_za_zzv_2x1	bfdot	745021c1	bfdot za.s[w10, 4, vgx2], { z3.h, z4.h }, z1.h	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC3,VEC4	MATRIX	GPR10,MATRIX,VEC1,VEC3,VEC4	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC3,VEC4	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfdot_za_zzv_4x1	bfdot	745031c1	bfdot za.s[w10, 4, vgx4], { z3.h - z6.h }, z1.h	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC3,VEC4,VEC5,VEC6	MATRIX	GPR10,MATRIX,VEC1,VEC3,VEC4,VEC5,VEC6	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC3,VEC4,VEC5,VEC6	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfdot_za_zzw_2x2	bfdot	d450a2c1	bfdot za.s[w10, 4, vgx2], { z6.h, z7.h }, { z2.h, z3.h }	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC2,VEC3,VEC6,VEC7	MATRIX	GPR10,MATRIX,VEC2,VEC3,VEC6,VEC7	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC2,VEC3,VEC6,VEC7	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfdot_za_zzw_4x4	bfdot	9451a5c1	bfdot za.s[w10, 4, vgx4], { z12.h - z15.h }, { z4.h - z7.h }	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC12,VEC13,VEC14,VEC15,VEC4,VEC5,VEC6,VEC7	MATRIX	GPR10,MATRIX,VEC12,VEC13,VEC14,VEC15,VEC4,VEC5,VEC6,VEC7	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC12,VEC13,VEC14,VEC15,VEC4,VEC5,VEC6,VEC7	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmax_mz_zzv_2x1	bfmax	04a121c1	bfmax { z4.h, z5.h }, { z4.h, z5.h }, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC4,VEC5	VEC4,VEC5	VEC1,VEC4,VEC5	VEC4,VEC5	disagree	SRC+ref:FCSR	-	VEC1,VEC4,VEC5	VEC4,VEC5	SRC+ref:FCSR	-
bfmax_mz_zzv_4x1	bfmax	08a921c1	bfmax { z8.h - z11.h }, { z8.h - z11.h }, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	disagree	SRC+ref:FCSR	-	VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	SRC+ref:FCSR	-
bfmax_mz_zzw_2x2	bfmax	04b122c1	bfmax { z4.h, z5.h }, { z4.h, z5.h }, { z2.h, z3.h }	mortlach2	1:MRA	ok	FCSR,VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	disagree	SRC+ref:FCSR	-	VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	SRC+ref:FCSR	-
bfmax_mz_zzw_4x4	bfmax	08b924c1	bfmax { z8.h - z11.h }, { z8.h - z11.h }, { z4.h - z7.h }	mortlach2	1:MRA	ok	FCSR,VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	disagree	SRC+ref:FCSR	-	VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	SRC+ref:FCSR	-
bfmax_z_p_zz_	bfmax	43840665	bfmax z3.h, p1/m, z3.h, z2.h	sve2	1:MRA	ok	FCSR,PRED1,VEC2,VEC3	VEC3	PRED1,VEC2,VEC3	VEC3	disagree	SRC+ref:FCSR	-	PRED1,VEC2,VEC3	VEC3	SRC+ref:FCSR	unbounded-loop
bfmaxnm_mz_zzv_2x1	bfmaxnm	24a121c1	bfmaxnm { z4.h, z5.h }, { z4.h, z5.h }, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC4,VEC5	VEC4,VEC5	VEC1,VEC4,VEC5	VEC4,VEC5	disagree	SRC+ref:FCSR	-	VEC1,VEC4,VEC5	VEC4,VEC5	SRC+ref:FCSR	-
bfmaxnm_mz_zzv_4x1	bfmaxnm	28a921c1	bfmaxnm { z8.h - z11.h }, { z8.h - z11.h }, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	disagree	SRC+ref:FCSR	-	VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	SRC+ref:FCSR	-
bfmaxnm_mz_zzw_2x2	bfmaxnm	24b122c1	bfmaxnm { z4.h, z5.h }, { z4.h, z5.h }, { z2.h, z3.h }	mortlach2	1:MRA	ok	FCSR,VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	disagree	SRC+ref:FCSR	-	VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	SRC+ref:FCSR	-
bfmaxnm_mz_zzw_4x4	bfmaxnm	28b924c1	bfmaxnm { z8.h - z11.h }, { z8.h - z11.h }, { z4.h - z7.h }	mortlach2	1:MRA	ok	FCSR,VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	disagree	SRC+ref:FCSR	-	VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	SRC+ref:FCSR	-
bfmaxnm_z_p_zz_	bfmaxnm	43840465	bfmaxnm z3.h, p1/m, z3.h, z2.h	sve2	1:MRA	ok	FCSR,PRED1,VEC2,VEC3	VEC3	PRED1,VEC2,VEC3	VEC3	disagree	SRC+ref:FCSR	-	PRED1,VEC2,VEC3	VEC3	SRC+ref:FCSR	unbounded-loop
bfmin_mz_zzv_2x1	bfmin	05a121c1	bfmin { z4.h, z5.h }, { z4.h, z5.h }, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC4,VEC5	VEC4,VEC5	VEC1,VEC4,VEC5	VEC4,VEC5	disagree	SRC+ref:FCSR	-	VEC1,VEC4,VEC5	VEC4,VEC5	SRC+ref:FCSR	-
bfmin_mz_zzv_4x1	bfmin	09a921c1	bfmin { z8.h - z11.h }, { z8.h - z11.h }, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	disagree	SRC+ref:FCSR	-	VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	SRC+ref:FCSR	-
bfmin_mz_zzw_2x2	bfmin	05b122c1	bfmin { z4.h, z5.h }, { z4.h, z5.h }, { z2.h, z3.h }	mortlach2	1:MRA	ok	FCSR,VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	disagree	SRC+ref:FCSR	-	VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	SRC+ref:FCSR	-
bfmin_mz_zzw_4x4	bfmin	09b924c1	bfmin { z8.h - z11.h }, { z8.h - z11.h }, { z4.h - z7.h }	mortlach2	1:MRA	ok	FCSR,VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	disagree	SRC+ref:FCSR	-	VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	SRC+ref:FCSR	-
bfmin_z_p_zz_	bfmin	43840765	bfmin z3.h, p1/m, z3.h, z2.h	sve2	1:MRA	ok	FCSR,PRED1,VEC2,VEC3	VEC3	PRED1,VEC2,VEC3	VEC3	disagree	SRC+ref:FCSR	-	PRED1,VEC2,VEC3	VEC3	SRC+ref:FCSR	unbounded-loop
bfminnm_mz_zzv_2x1	bfminnm	25a121c1	bfminnm { z4.h, z5.h }, { z4.h, z5.h }, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC4,VEC5	VEC4,VEC5	VEC1,VEC4,VEC5	VEC4,VEC5	disagree	SRC+ref:FCSR	-	VEC1,VEC4,VEC5	VEC4,VEC5	SRC+ref:FCSR	-
bfminnm_mz_zzv_4x1	bfminnm	29a921c1	bfminnm { z8.h - z11.h }, { z8.h - z11.h }, z1.h	mortlach2	1:MRA	ok	FCSR,VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	disagree	SRC+ref:FCSR	-	VEC1,VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	SRC+ref:FCSR	-
bfminnm_mz_zzw_2x2	bfminnm	25b122c1	bfminnm { z4.h, z5.h }, { z4.h, z5.h }, { z2.h, z3.h }	mortlach2	1:MRA	ok	FCSR,VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	disagree	SRC+ref:FCSR	-	VEC2,VEC3,VEC4,VEC5	VEC4,VEC5	SRC+ref:FCSR	-
bfminnm_mz_zzw_4x4	bfminnm	29b924c1	bfminnm { z8.h - z11.h }, { z8.h - z11.h }, { z4.h - z7.h }	mortlach2	1:MRA	ok	FCSR,VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	disagree	SRC+ref:FCSR	-	VEC10,VEC11,VEC4,VEC5,VEC6,VEC7,VEC8,VEC9	VEC10,VEC11,VEC8,VEC9	SRC+ref:FCSR	-
bfminnm_z_p_zz_	bfminnm	43840565	bfminnm z3.h, p1/m, z3.h, z2.h	sve2	1:MRA	ok	FCSR,PRED1,VEC2,VEC3	VEC3	PRED1,VEC2,VEC3	VEC3	disagree	SRC+ref:FCSR	-	PRED1,VEC2,VEC3	VEC3	SRC+ref:FCSR	unbounded-loop
bfmla_z_p_zzz_	bfmla	64082165	bfmla z4.h, p2/m, z3.h, z1.h	sve2	1:MRA	ok	FCSR,PRED2,PSTATE.SM,VEC1,VEC3,VEC4	FCSR,VEC4	PRED2,VEC1,VEC3,VEC4	VEC4	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	PRED2,VEC1,VEC3,VEC4	VEC4	DST+ref:FCSR SRC+ref:FCSR	unbounded-loop
bfmla_z_zzzi_h	bfmla	85087364	bfmla z5.h, z4.h, z3.h[6]	sve2	1:MRA	ok	FCSR,PSTATE.SM,VEC3,VEC4,VEC5	FCSR,VEC5	VEC3,VEC4,VEC5	VEC5	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	VEC3,VEC4,VEC5	VEC5	DST+ref:FCSR SRC+ref:FCSR	-
bfmla_za_zzi_h2xi	bfmla	2e5d11c1	bfmla za.h[w10, 6, vgx2], { z8.h, z9.h }, z1.h[7]	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmla_za_zzi_h4xi	bfmla	2ede11c1	bfmla za.h[w10, 6, vgx4], { z16.h - z19.h }, z1.h[7]	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC16,VEC17,VEC18,VEC19	MATRIX	GPR10,MATRIX,VEC1,VEC16,VEC17,VEC18,VEC19	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC16,VEC17,VEC18,VEC19	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmla_za_zzv_2x1_16	bfmla	645c61c1	bfmla za.h[w10, 4, vgx2], { z3.h, z4.h }, z1.h	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC3,VEC4	MATRIX	GPR10,MATRIX,VEC1,VEC3,VEC4	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC3,VEC4	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmla_za_zzv_4x1_16	bfmla	645c71c1	bfmla za.h[w10, 4, vgx4], { z3.h - z6.h }, z1.h	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC3,VEC4,VEC5,VEC6	MATRIX	GPR10,MATRIX,VEC1,VEC3,VEC4,VEC5,VEC6	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC3,VEC4,VEC5,VEC6	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmla_za_zzw_2x2_16	bfmla	cc50e2c1	bfmla za.h[w10, 4, vgx2], { z6.h, z7.h }, { z2.h, z3.h }	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC2,VEC3,VEC6,VEC7	MATRIX	GPR10,MATRIX,VEC2,VEC3,VEC6,VEC7	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC2,VEC3,VEC6,VEC7	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmla_za_zzw_4x4_16	bfmla	8c51e5c1	bfmla za.h[w10, 4, vgx4], { z12.h - z15.h }, { z4.h - z7.h }	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC12,VEC13,VEC14,VEC15,VEC4,VEC5,VEC6,VEC7	MATRIX	GPR10,MATRIX,VEC12,VEC13,VEC14,VEC15,VEC4,VEC5,VEC6,VEC7	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC12,VEC13,VEC14,VEC15,VEC4,VEC5,VEC6,VEC7	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmlal_za_zzi_1	bfmlal	b67081c1	bfmlal za.s[w11, 12:13], z5.h, z1.h[0]	mortlach2	1:MRA	ok	FCSR,GPR11,MATRIX,VEC1,VEC5	MATRIX	GPR11,MATRIX,VEC1,VEC5	MATRIX	disagree	SRC+ref:FCSR	-	GPR11,MATRIX,VEC1,VEC5	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmlal_za_zzi_2xi	bfmlal	165d91c1	bfmlal za.s[w10, 4:5, vgx2], { z8.h, z9.h }, z1.h[7]	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmlal_za_zzi_4xi	bfmlal	16de91c1	bfmlal za.s[w10, 4:5, vgx4], { z16.h - z19.h }, z1.h[7]	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC16,VEC17,VEC18,VEC19	MATRIX	GPR10,MATRIX,VEC1,VEC16,VEC17,VEC18,VEC19	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC16,VEC17,VEC18,VEC19	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmlal_za_zzv_1	bfmlal	744c21c1	bfmlal za.s[w10, 8:9], z3.h, z1.h	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC3	MATRIX	GPR10,MATRIX,VEC1,VEC3	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC3	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmlal_za_zzv_2x1	bfmlal	704821c1	bfmlal za.s[w10, 0:1, vgx2], { z3.h, z4.h }, z1.h	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC3,VEC4	MATRIX	GPR10,MATRIX,VEC1,VEC3,VEC4	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC3,VEC4	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmlal_za_zzv_4x1	bfmlal	704831c1	bfmlal za.s[w10, 0:1, vgx4], { z3.h - z6.h }, z1.h	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC3,VEC4,VEC5,VEC6	MATRIX	GPR10,MATRIX,VEC1,VEC3,VEC4,VEC5,VEC6	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC3,VEC4,VEC5,VEC6	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmlal_za_zzw_2x2	bfmlal	d048a2c1	bfmlal za.s[w10, 0:1, vgx2], { z6.h, z7.h }, { z2.h, z3.h }	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC2,VEC3,VEC6,VEC7	MATRIX	GPR10,MATRIX,VEC2,VEC3,VEC6,VEC7	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC2,VEC3,VEC6,VEC7	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmlal_za_zzw_4x4	bfmlal	9049a5c1	bfmlal za.s[w10, 0:1, vgx4], { z12.h - z15.h }, { z4.h - z7.h }	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC12,VEC13,VEC14,VEC15,VEC4,VEC5,VEC6,VEC7	MATRIX	GPR10,MATRIX,VEC12,VEC13,VEC14,VEC15,VEC4,VEC5,VEC6,VEC7	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC12,VEC13,VEC14,VEC15,VEC4,VEC5,VEC6,VEC7	MATRIX	SRC+ref:FCSR	index-runtime:ZA
bfmlalb_z_zzz_	bfmlalb	4380e164	bfmlalb z3.s, z2.h, z1.h	sve	1:MRA	ok	FCSR,VEC1,VEC2,VEC3	VEC3	VEC1,VEC2,VEC3	VEC3	disagree	SRC+ref:FCSR	-	VEC1,VEC2,VEC3	VEC3	SRC+ref:FCSR	-
bfmlalb_z_zzzi_	bfmlalb	8548ea64	bfmlalb z5.s, z4.h, z2.h[3]	sve	1:MRA	ok	FCSR,VEC2,VEC4,VEC5	VEC5	VEC2,VEC4,VEC5	VEC5	disagree	SRC+ref:FCSR	-	VEC2,VEC4,VEC5	VEC5	SRC+ref:FCSR	-
bfmlalt_z_zzz_	bfmlalt	4384e164	bfmlalt z3.s, z2.h, z1.h	sve	1:MRA	ok	FCSR,VEC1,VEC2,VEC3	VEC3	VEC1,VEC2,VEC3	VEC3	disagree	SRC+ref:FCSR	-	VEC1,VEC2,VEC3	VEC3	SRC+ref:FCSR	-
bfmlalt_z_zzzi_	bfmlalt	854cea64	bfmlalt z5.s, z4.h, z2.h[3]	sve	1:MRA	ok	FCSR,VEC2,VEC4,VEC5	VEC5	VEC2,VEC4,VEC5	VEC5	disagree	SRC+ref:FCSR	-	VEC2,VEC4,VEC5	VEC5	SRC+ref:FCSR	-
bfmls_z_p_zzz_	bfmls	64282165	bfmls z4.h, p2/m, z3.h, z1.h	sve2	1:MRA	ok	FCSR,PRED2,PSTATE.SM,VEC1,VEC3,VEC4	FCSR,VEC4	PRED2,VEC1,VEC3,VEC4	VEC4	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	PRED2,VEC1,VEC3,VEC4	VEC4	DST+ref:FCSR SRC+ref:FCSR	unbounded-loop
bfmls_z_zzzi_h	bfmls	850c7364	bfmls z5.h, z4.h, z3.h[6]	sve2	1:MRA	ok	FCSR,PSTATE.SM,VEC3,VEC4,VEC5	FCSR,VEC5	VEC3,VEC4,VEC5	VEC5	disagree	DST+ref:FCSR SRC+ref:FCSR	PSTATE.SM	VEC3,VEC4,VEC5	VEC5	DST+ref:FCSR SRC+ref:FCSR	-
bfmls_za_zzi_h2xi	bfmls	3e5d11c1	bfmls za.h[w10, 6, vgx2], { z8.h, z9.h }, z1.h[7]	mortlach2	1:MRA	ok	FCSR,GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	disagree	SRC+ref:FCSR	-	GPR10,MATRIX,VEC1,VEC8,VEC9	MATRIX	SRC+ref:FCSR	index-runtime:ZA
